event_id,timestamp,activity
EV014964,2026-05-17 01:00:00,Add Sales Order Item
EV007824,2026-05-18 00:00:00,Ship Product
EV012926,2026-05-18 00:00:00,Ship Product
EV010300,2026-05-18 00:00:00,Complete Sale
EV007831,2026-05-18 00:00:00,Complete Sale
EV007827,2026-05-18 00:00:00,Ship Product
EV007535,2026-05-18 00:00:00,Create Sales Order
EV014876,2026-05-18 00:00:00,Complete Sale
EV008584,2026-05-18 00:00:00,Ship Product
EV008585,2026-05-18 00:00:00,Complete Sale
EV005772,2026-05-18 00:00:00,Complete Sale
EV013307,2026-05-18 00:00:00,Complete Sale
EV013306,2026-05-18 00:00:00,Ship Product
EV008587,2026-05-18 00:00:00,Ship Product
EV005558,2026-05-18 00:00:00,Ship Product
EV005771,2026-05-18 00:00:00,Ship Product
EV008588,2026-05-18 00:00:00,Complete Sale
EV013021,2026-05-18 00:00:00,Ship Product
EV007536,2026-05-18 01:00:00,Add Sales Order Item
EV012173,2026-05-19 00:00:00,Complete Sale
EV013304,2026-05-19 00:00:00,Complete Sale
EV009579,2026-05-19 00:00:00,Return Product
EV012169,2026-05-19 00:00:00,Ship Product
EV007828,2026-05-19 00:00:00,Complete Sale
EV014019,2026-05-19 00:00:00,Return Product
EV012172,2026-05-19 00:00:00,Ship Product
EV009321,2026-05-19 00:00:00,Ship Product
EV014560,2026-05-19 00:00:00,Ship Product
EV012447,2026-05-19 00:00:00,Create Sales Order
EV010297,2026-05-19 00:00:00,Complete Sale
EV013301,2026-05-19 00:00:00,Complete Sale
EV013409,2026-05-19 00:00:00,Ship Product
EV013406,2026-05-19 00:00:00,Ship Product
EV015004,2026-05-19 00:00:00,Return Product
EV010039,2026-05-19 00:00:00,Return Product
EV012448,2026-05-19 01:00:00,Add Sales Order Item
EV013413,2026-05-20 00:00:00,Complete Sale
EV009322,2026-05-20 00:00:00,Complete Sale
EV007537,2026-05-20 00:00:00,Ship Product
EV013022,2026-05-20 00:00:00,Complete Sale
EV011822,2026-05-20 00:00:00,Create Sales Order
EV005559,2026-05-20 00:00:00,Complete Sale
EV011201,2026-05-20 00:00:00,Ship Product
EV005555,2026-05-20 00:00:00,Ship Product
EV007825,2026-05-20 00:00:00,Complete Sale
EV014561,2026-05-20 00:00:00,Complete Sale
EV012170,2026-05-20 00:00:00,Complete Sale
EV013412,2026-05-20 00:00:00,Ship Product
EV012927,2026-05-20 00:00:00,Complete Sale
EV014501,2026-05-20 00:00:00,Create Sales Order
EV013410,2026-05-20 00:00:00,Complete Sale
EV011826,2026-05-20 01:00:00,Add Sales Order Item
EV014508,2026-05-20 01:00:00,Add Sales Order Item
EV011823,2026-05-20 01:00:00,Add Sales Order Item
EV014502,2026-05-20 01:00:00,Add Sales Order Item
EV014505,2026-05-20 01:00:00,Add Sales Order Item
EV008022,2026-05-21 00:00:00,Create Sales Order
EV014747,2026-05-21 00:00:00,Return Product
EV011402,2026-05-21 00:00:00,Return Product
EV013407,2026-05-21 00:00:00,Complete Sale
EV008856,2026-05-21 00:00:00,Create Sales Order
EV012449,2026-05-21 00:00:00,Ship Product
EV011194,2026-05-21 00:00:00,Ship Product
EV008026,2026-05-21 01:00:00,Add Sales Order Item
EV008023,2026-05-21 01:00:00,Add Sales Order Item
EV008857,2026-05-21 01:00:00,Add Sales Order Item
EV008860,2026-05-21 01:00:00,Add Sales Order Item
EV005556,2026-05-22 00:00:00,Complete Sale
EV008027,2026-05-22 00:00:00,Ship Product
EV008028,2026-05-22 00:00:00,Complete Sale
EV007931,2026-05-22 00:00:00,Create Sales Order
EV007895,2026-05-22 00:00:00,Create Sales Order
EV011202,2026-05-22 00:00:00,Complete Sale
EV014563,2026-05-22 00:00:00,Ship Product
EV014965,2026-05-22 00:00:00,Ship Product
EV014966,2026-05-22 00:00:00,Complete Sale
EV007538,2026-05-22 00:00:00,Complete Sale
EV014497,2026-05-22 00:00:00,Create Sales Order
EV014503,2026-05-22 00:00:00,Ship Product
EV005661,2026-05-22 00:00:00,Create Sales Order
EV005665,2026-05-22 01:00:00,Add Sales Order Item
EV007935,2026-05-22 01:00:00,Add Sales Order Item
EV005662,2026-05-22 01:00:00,Add Sales Order Item
EV007902,2026-05-22 01:00:00,Add Sales Order Item
EV007932,2026-05-22 01:00:00,Add Sales Order Item
EV007896,2026-05-22 01:00:00,Add Sales Order Item
EV007899,2026-05-22 01:00:00,Add Sales Order Item
EV014498,2026-05-22 01:00:00,Add Sales Order Item
EV007901,2026-05-23 00:00:00,Complete Sale
EV007900,2026-05-23 00:00:00,Ship Product
EV014500,2026-05-23 00:00:00,Complete Sale
EV014499,2026-05-23 00:00:00,Ship Product
EV007888,2026-05-23 00:00:00,Create Sales Order
EV012450,2026-05-23 00:00:00,Complete Sale
EV011827,2026-05-23 00:00:00,Ship Product
EV011824,2026-05-23 00:00:00,Ship Product
EV010147,2026-05-23 00:00:00,Create Sales Order
EV011195,2026-05-23 00:00:00,Complete Sale
EV014020,2026-05-23 00:00:00,Create Sales Order
EV008858,2026-05-23 00:00:00,Ship Product
EV010151,2026-05-23 01:00:00,Add Sales Order Item
EV014021,2026-05-23 01:00:00,Add Sales Order Item
EV007889,2026-05-23 01:00:00,Add Sales Order Item
EV007892,2026-05-23 01:00:00,Add Sales Order Item
EV010148,2026-05-23 01:00:00,Add Sales Order Item
EV010154,2026-05-23 01:00:00,Add Sales Order Item
EV014564,2026-05-24 00:00:00,Complete Sale
EV007893,2026-05-24 00:00:00,Ship Product
EV014506,2026-05-24 00:00:00,Ship Product
EV014504,2026-05-24 00:00:00,Complete Sale
EV014022,2026-05-24 00:00:00,Ship Product
EV014023,2026-05-24 00:00:00,Complete Sale
EV010149,2026-05-24 00:00:00,Ship Product
EV011828,2026-05-24 00:00:00,Complete Sale
EV011825,2026-05-24 00:00:00,Complete Sale
EV014509,2026-05-24 00:00:00,Ship Product
EV005622,2026-05-25 00:00:00,Create Sales Order
EV008862,2026-05-25 00:00:00,Complete Sale
EV007894,2026-05-25 00:00:00,Complete Sale
EV010473,2026-05-25 00:00:00,Create Sales Order
EV008859,2026-05-25 00:00:00,Complete Sale
EV010156,2026-05-25 00:00:00,Complete Sale
EV008861,2026-05-25 00:00:00,Ship Product
EV014510,2026-05-25 00:00:00,Complete Sale
EV014507,2026-05-25 00:00:00,Complete Sale
EV010150,2026-05-25 00:00:00,Complete Sale
EV010152,2026-05-25 00:00:00,Ship Product
EV010155,2026-05-25 00:00:00,Ship Product
EV009857,2026-05-25 00:00:00,Create Sales Order
EV005626,2026-05-25 01:00:00,Add Sales Order Item
EV010474,2026-05-25 01:00:00,Add Sales Order Item
EV010480,2026-05-25 01:00:00,Add Sales Order Item
EV009864,2026-05-25 01:00:00,Add Sales Order Item
EV005629,2026-05-25 01:00:00,Add Sales Order Item
EV009861,2026-05-25 01:00:00,Add Sales Order Item
EV009858,2026-05-25 01:00:00,Add Sales Order Item
EV005623,2026-05-25 01:00:00,Add Sales Order Item
EV010477,2026-05-25 01:00:00,Add Sales Order Item
EV005631,2026-05-26 00:00:00,Complete Sale
EV011844,2026-05-26 00:00:00,Create Sales Order
EV007897,2026-05-26 00:00:00,Ship Product
EV005630,2026-05-26 00:00:00,Ship Product
EV011818,2026-05-26 00:00:00,Create Sales Order
EV005627,2026-05-26 00:00:00,Ship Product
EV007890,2026-05-26 00:00:00,Ship Product
EV007898,2026-05-26 00:00:00,Complete Sale
EV008025,2026-05-26 00:00:00,Complete Sale
EV010475,2026-05-26 00:00:00,Ship Product
EV005663,2026-05-26 00:00:00,Ship Product
EV010478,2026-05-26 00:00:00,Ship Product
EV007933,2026-05-26 00:00:00,Ship Product
EV008024,2026-05-26 00:00:00,Ship Product
EV011819,2026-05-26 01:00:00,Add Sales Order Item
EV011845,2026-05-26 01:00:00,Add Sales Order Item
EV007346,2026-05-27 00:00:00,Create Sales Order
EV007903,2026-05-27 00:00:00,Ship Product
EV009952,2026-05-27 00:00:00,Create Sales Order
EV007904,2026-05-27 00:00:00,Complete Sale
EV011694,2026-05-27 00:00:00,Create Sales Order
EV010153,2026-05-27 00:00:00,Complete Sale
EV005666,2026-05-27 00:00:00,Ship Product
EV007937,2026-05-27 00:00:00,Complete Sale
EV007934,2026-05-27 00:00:00,Complete Sale
EV010479,2026-05-27 00:00:00,Complete Sale
EV014430,2026-05-27 00:00:00,Create Sales Order
EV012414,2026-05-27 00:00:00,Create Sales Order
EV010380,2026-05-27 00:00:00,Create Sales Order
EV007936,2026-05-27 00:00:00,Ship Product
EV012415,2026-05-27 01:00:00,Add Sales Order Item
EV014431,2026-05-27 01:00:00,Add Sales Order Item
EV011695,2026-05-27 01:00:00,Add Sales Order Item
EV012421,2026-05-27 01:00:00,Add Sales Order Item
EV007347,2026-05-27 01:00:00,Add Sales Order Item
EV009953,2026-05-27 01:00:00,Add Sales Order Item
EV012418,2026-05-27 01:00:00,Add Sales Order Item
EV010381,2026-05-27 01:00:00,Add Sales Order Item
EV012416,2026-05-28 00:00:00,Ship Product
EV010383,2026-05-28 00:00:00,Complete Sale
EV014730,2026-05-28 00:00:00,Create Sales Order
EV011820,2026-05-28 00:00:00,Ship Product
EV010382,2026-05-28 00:00:00,Ship Product
EV014669,2026-05-28 00:00:00,Create Sales Order
EV007891,2026-05-28 00:00:00,Complete Sale
EV010476,2026-05-28 00:00:00,Complete Sale
EV009862,2026-05-28 00:00:00,Ship Product
EV005628,2026-05-28 00:00:00,Complete Sale
EV005667,2026-05-28 00:00:00,Complete Sale
EV009865,2026-05-28 00:00:00,Ship Product
EV005664,2026-05-28 00:00:00,Complete Sale
EV014670,2026-05-28 01:00:00,Add Sales Order Item
EV014734,2026-05-28 01:00:00,Add Sales Order Item
EV014673,2026-05-28 01:00:00,Add Sales Order Item
EV014676,2026-05-28 01:00:00,Add Sales Order Item
EV014731,2026-05-28 01:00:00,Add Sales Order Item
EV012422,2026-05-29 00:00:00,Ship Product
EV014678,2026-05-29 00:00:00,Complete Sale
EV005625,2026-05-29 00:00:00,Complete Sale
EV005624,2026-05-29 00:00:00,Ship Product
EV007518,2026-05-29 00:00:00,Create Sales Order
EV009860,2026-05-29 00:00:00,Complete Sale
EV014677,2026-05-29 00:00:00,Ship Product
EV009859,2026-05-29 00:00:00,Ship Product
EV014086,2026-05-29 00:00:00,Create Sales Order
EV007522,2026-05-29 01:00:00,Add Sales Order Item
EV007519,2026-05-29 01:00:00,Add Sales Order Item
EV014087,2026-05-29 01:00:00,Add Sales Order Item
EV014090,2026-05-29 01:00:00,Add Sales Order Item
EV014671,2026-05-30 00:00:00,Ship Product
EV010481,2026-05-30 00:00:00,Ship Product
EV011055,2026-05-30 00:00:00,Create Sales Order
EV014324,2026-05-30 00:00:00,Create Sales Order
EV009863,2026-05-30 00:00:00,Complete Sale
EV014091,2026-05-30 00:00:00,Ship Product
EV014092,2026-05-30 00:00:00,Complete Sale
EV009866,2026-05-30 00:00:00,Complete Sale
EV009560,2026-05-30 00:00:00,Create Sales Order
EV012417,2026-05-30 00:00:00,Complete Sale
EV011821,2026-05-30 00:00:00,Complete Sale
EV012419,2026-05-30 00:00:00,Ship Product
EV012423,2026-05-30 00:00:00,Complete Sale
EV009561,2026-05-30 01:00:00,Add Sales Order Item
EV009564,2026-05-30 01:00:00,Add Sales Order Item
EV011056,2026-05-30 01:00:00,Add Sales Order Item
EV014325,2026-05-30 01:00:00,Add Sales Order Item
EV014329,2026-05-30 01:00:00,Add Sales Order Item
EV014332,2026-05-30 01:00:00,Add Sales Order Item
EV007977,2026-05-31 00:00:00,Create Sales Order
EV010482,2026-05-31 00:00:00,Complete Sale
EV014674,2026-05-31 00:00:00,Ship Product
EV014675,2026-05-31 00:00:00,Complete Sale
EV009565,2026-05-31 00:00:00,Ship Product
EV007520,2026-05-31 00:00:00,Ship Product
EV007521,2026-05-31 00:00:00,Complete Sale
EV011172,2026-05-31 00:00:00,Create Sales Order
EV009563,2026-05-31 00:00:00,Complete Sale
EV009562,2026-05-31 00:00:00,Ship Product
EV007349,2026-05-31 00:00:00,Complete Sale
EV011696,2026-05-31 00:00:00,Ship Product
EV014432,2026-05-31 00:00:00,Ship Product
EV007348,2026-05-31 00:00:00,Ship Product
EV012420,2026-05-31 00:00:00,Complete Sale
EV014672,2026-05-31 00:00:00,Complete Sale
EV011847,2026-05-31 00:00:00,Complete Sale
EV011846,2026-05-31 00:00:00,Ship Product
EV007978,2026-05-31 01:00:00,Add Sales Order Item
EV011173,2026-05-31 01:00:00,Add Sales Order Item
EV007981,2026-05-31 01:00:00,Add Sales Order Item
EV011179,2026-05-31 01:00:00,Add Sales Order Item
EV011176,2026-05-31 01:00:00,Add Sales Order Item
EV007985,2026-05-31 01:00:00,Add Sales Order Item
EV009016,2026-06-01 00:00:00,Create Sales Order
EV007986,2026-06-01 00:00:00,Ship Product
EV014089,2026-06-01 00:00:00,Complete Sale
EV009006,2026-06-01 00:00:00,Create Sales Order
EV009566,2026-06-01 00:00:00,Complete Sale
EV014736,2026-06-01 00:00:00,Complete Sale
EV014735,2026-06-01 00:00:00,Ship Product
EV014088,2026-06-01 00:00:00,Ship Product
EV014732,2026-06-01 00:00:00,Ship Product
EV011180,2026-06-01 00:00:00,Ship Product
EV011697,2026-06-01 00:00:00,Complete Sale
EV006773,2026-06-01 00:00:00,Create Sales Order
EV014433,2026-06-01 00:00:00,Complete Sale
EV009954,2026-06-01 00:00:00,Ship Product
EV014330,2026-06-01 00:00:00,Ship Product
EV006780,2026-06-01 01:00:00,Add Sales Order Item
EV009007,2026-06-01 01:00:00,Add Sales Order Item
EV009020,2026-06-01 01:00:00,Add Sales Order Item
EV009023,2026-06-01 01:00:00,Add Sales Order Item
EV009013,2026-06-01 01:00:00,Add Sales Order Item
EV009010,2026-06-01 01:00:00,Add Sales Order Item
EV006777,2026-06-01 01:00:00,Add Sales Order Item
EV009017,2026-06-01 01:00:00,Add Sales Order Item
EV006774,2026-06-01 01:00:00,Add Sales Order Item
EV011058,2026-06-02 00:00:00,Complete Sale
EV011057,2026-06-02 00:00:00,Ship Product
EV009018,2026-06-02 00:00:00,Ship Product
EV014877,2026-06-02 00:00:00,Return Product
EV009955,2026-06-02 00:00:00,Complete Sale
EV009019,2026-06-02 00:00:00,Complete Sale
EV014733,2026-06-02 00:00:00,Complete Sale
EV014327,2026-06-02 00:00:00,Complete Sale
EV009011,2026-06-02 00:00:00,Ship Product
EV014326,2026-06-02 00:00:00,Ship Product
EV014331,2026-06-02 00:00:00,Complete Sale
EV011174,2026-06-02 00:00:00,Ship Product
EV007987,2026-06-02 00:00:00,Complete Sale
EV009911,2026-06-03 00:00:00,Create Sales Order
EV009012,2026-06-03 00:00:00,Complete Sale
EV009014,2026-06-03 00:00:00,Ship Product
EV007523,2026-06-03 00:00:00,Ship Product
EV011263,2026-06-03 00:00:00,Create Sales Order
EV011181,2026-06-03 00:00:00,Complete Sale
EV007979,2026-06-03 00:00:00,Ship Product
EV011267,2026-06-03 01:00:00,Add Sales Order Item
EV011264,2026-06-03 01:00:00,Add Sales Order Item
EV009912,2026-06-03 01:00:00,Add Sales Order Item
EV009015,2026-06-04 00:00:00,Complete Sale
EV006781,2026-06-04 00:00:00,Ship Product
EV011177,2026-06-04 00:00:00,Ship Product
EV009024,2026-06-04 00:00:00,Ship Product
EV011175,2026-06-04 00:00:00,Complete Sale
EV011268,2026-06-04 00:00:00,Ship Product
EV008502,2026-06-04 00:00:00,Create Sales Order
EV014333,2026-06-04 00:00:00,Ship Product
EV010755,2026-06-04 00:00:00,Create Sales Order
EV006051,2026-06-04 00:00:00,Create Sales Order
EV006402,2026-06-04 00:00:00,Create Sales Order
EV011178,2026-06-04 00:00:00,Complete Sale
EV006055,2026-06-04 01:00:00,Add Sales Order Item
EV006059,2026-06-04 01:00:00,Add Sales Order Item
EV008503,2026-06-04 01:00:00,Add Sales Order Item
EV006403,2026-06-04 01:00:00,Add Sales Order Item
EV010756,2026-06-04 01:00:00,Add Sales Order Item
EV006052,2026-06-04 01:00:00,Add Sales Order Item
EV011269,2026-06-05 00:00:00,Complete Sale
EV007524,2026-06-05 00:00:00,Complete Sale
EV009008,2026-06-05 00:00:00,Ship Product
EV012950,2026-06-05 00:00:00,Create Sales Order
EV008469,2026-06-05 00:00:00,Create Sales Order
EV006778,2026-06-05 00:00:00,Ship Product
EV008257,2026-06-05 00:00:00,Create Sales Order
EV009025,2026-06-05 00:00:00,Complete Sale
EV007980,2026-06-05 00:00:00,Complete Sale
EV008505,2026-06-05 00:00:00,Complete Sale
EV008504,2026-06-05 00:00:00,Ship Product
EV007982,2026-06-05 00:00:00,Ship Product
EV008473,2026-06-05 01:00:00,Add Sales Order Item
EV008261,2026-06-05 01:00:00,Add Sales Order Item
EV012954,2026-06-05 01:00:00,Add Sales Order Item
EV008258,2026-06-05 01:00:00,Add Sales Order Item
EV012951,2026-06-05 01:00:00,Add Sales Order Item
EV008470,2026-06-05 01:00:00,Add Sales Order Item
EV008474,2026-06-06 00:00:00,Ship Product
EV008262,2026-06-06 00:00:00,Ship Product
EV006056,2026-06-06 00:00:00,Ship Product
EV009542,2026-06-06 00:00:00,Create Sales Order
EV006782,2026-06-06 00:00:00,Complete Sale
EV014328,2026-06-06 00:00:00,Return Product
EV006776,2026-06-06 00:00:00,Complete Sale
EV006775,2026-06-06 00:00:00,Ship Product
EV014334,2026-06-06 00:00:00,Complete Sale
EV009021,2026-06-06 00:00:00,Ship Product
EV009998,2026-06-06 00:00:00,Create Sales Order
EV009009,2026-06-06 00:00:00,Complete Sale
EV009543,2026-06-06 01:00:00,Add Sales Order Item
EV009999,2026-06-06 01:00:00,Add Sales Order Item
EV010005,2026-06-06 01:00:00,Add Sales Order Item
EV010002,2026-06-06 01:00:00,Add Sales Order Item
EV011265,2026-06-07 00:00:00,Ship Product
EV006897,2026-06-07 00:00:00,Create Sales Order
EV006053,2026-06-07 00:00:00,Ship Product
EV008475,2026-06-07 00:00:00,Complete Sale
EV009567,2026-06-07 00:00:00,Return Product
EV011021,2026-06-07 00:00:00,Create Sales Order
EV009913,2026-06-07 00:00:00,Ship Product
EV005601,2026-06-07 00:00:00,Create Sales Order
EV006060,2026-06-07 00:00:00,Ship Product
EV012952,2026-06-07 00:00:00,Ship Product
EV012953,2026-06-07 00:00:00,Complete Sale
EV009022,2026-06-07 00:00:00,Complete Sale
EV007983,2026-06-07 00:00:00,Complete Sale
EV014769,2026-06-07 00:00:00,Create Sales Order
EV006779,2026-06-07 00:00:00,Complete Sale
EV005867,2026-06-07 00:00:00,Create Sales Order
EV011025,2026-06-07 01:00:00,Add Sales Order Item
EV011022,2026-06-07 01:00:00,Add Sales Order Item
EV005871,2026-06-07 01:00:00,Add Sales Order Item
EV014770,2026-06-07 01:00:00,Add Sales Order Item
EV005874,2026-06-07 01:00:00,Add Sales Order Item
EV005602,2026-06-07 01:00:00,Add Sales Order Item
EV005868,2026-06-07 01:00:00,Add Sales Order Item
EV005605,2026-06-07 01:00:00,Add Sales Order Item
EV006898,2026-06-07 01:00:00,Add Sales Order Item
EV009914,2026-06-08 00:00:00,Complete Sale
EV014755,2026-06-08 00:00:00,Create Sales Order
EV006209,2026-06-08 00:00:00,Create Sales Order
EV006404,2026-06-08 00:00:00,Ship Product
EV005603,2026-06-08 00:00:00,Ship Product
EV006057,2026-06-08 00:00:00,Complete Sale
EV008263,2026-06-08 00:00:00,Complete Sale
EV009544,2026-06-08 00:00:00,Ship Product
EV008259,2026-06-08 00:00:00,Ship Product
EV011023,2026-06-08 00:00:00,Ship Product
EV011024,2026-06-08 00:00:00,Complete Sale
EV005749,2026-06-08 00:00:00,Create Sales Order
EV007938,2026-06-08 00:00:00,Return Product
EV011026,2026-06-08 00:00:00,Ship Product
EV005753,2026-06-08 01:00:00,Add Sales Order Item
EV014756,2026-06-08 01:00:00,Add Sales Order Item
EV006210,2026-06-08 01:00:00,Add Sales Order Item
EV005756,2026-06-08 01:00:00,Add Sales Order Item
EV005750,2026-06-08 01:00:00,Add Sales Order Item
EV005757,2026-06-09 00:00:00,Ship Product
EV005758,2026-06-09 00:00:00,Complete Sale
EV006054,2026-06-09 00:00:00,Complete Sale
EV008260,2026-06-09 00:00:00,Complete Sale
EV010000,2026-06-09 00:00:00,Ship Product
EV010757,2026-06-09 00:00:00,Ship Product
EV006212,2026-06-09 00:00:00,Complete Sale
EV010758,2026-06-09 00:00:00,Complete Sale
EV008249,2026-06-09 00:00:00,Create Sales Order
EV006211,2026-06-09 00:00:00,Ship Product
EV007539,2026-06-09 00:00:00,Create Sales Order
EV008471,2026-06-09 00:00:00,Ship Product
EV006061,2026-06-09 00:00:00,Complete Sale
EV009545,2026-06-09 00:00:00,Complete Sale
EV005755,2026-06-09 00:00:00,Complete Sale
EV007735,2026-06-09 00:00:00,Create Sales Order
EV011027,2026-06-09 00:00:00,Complete Sale
EV011266,2026-06-09 00:00:00,Complete Sale
EV005754,2026-06-09 00:00:00,Ship Product
EV014771,2026-06-09 00:00:00,Ship Product
EV005751,2026-06-09 00:00:00,Ship Product
EV005604,2026-06-09 00:00:00,Complete Sale
EV012955,2026-06-09 00:00:00,Ship Product
EV007546,2026-06-09 01:00:00,Add Sales Order Item
EV007736,2026-06-09 01:00:00,Add Sales Order Item
EV007543,2026-06-09 01:00:00,Add Sales Order Item
EV008250,2026-06-09 01:00:00,Add Sales Order Item
EV007540,2026-06-09 01:00:00,Add Sales Order Item
EV006899,2026-06-10 00:00:00,Ship Product
EV007548,2026-06-10 00:00:00,Complete Sale
EV005873,2026-06-10 00:00:00,Complete Sale
EV006058,2026-06-10 00:00:00,Return Product
EV006405,2026-06-10 00:00:00,Complete Sale
EV007547,2026-06-10 00:00:00,Ship Product
EV007544,2026-06-10 00:00:00,Ship Product
EV010006,2026-06-10 00:00:00,Ship Product
EV010003,2026-06-10 00:00:00,Ship Product
EV013284,2026-06-10 00:00:00,Create Sales Order
EV005752,2026-06-10 00:00:00,Complete Sale
EV011907,2026-06-10 00:00:00,Create Sales Order
EV014335,2026-06-10 00:00:00,Create Sales Order
EV008472,2026-06-10 00:00:00,Complete Sale
EV012956,2026-06-10 00:00:00,Complete Sale
EV005875,2026-06-10 00:00:00,Ship Product
EV005872,2026-06-10 00:00:00,Ship Product
EV014336,2026-06-10 01:00:00,Add Sales Order Item
EV013285,2026-06-10 01:00:00,Add Sales Order Item
EV014339,2026-06-10 01:00:00,Add Sales Order Item
EV013288,2026-06-10 01:00:00,Add Sales Order Item
EV011908,2026-06-10 01:00:00,Add Sales Order Item
EV010007,2026-06-11 00:00:00,Complete Sale
EV005876,2026-06-11 00:00:00,Complete Sale
EV008552,2026-06-11 00:00:00,Create Sales Order
EV011910,2026-06-11 00:00:00,Complete Sale
EV013286,2026-06-11 00:00:00,Ship Product
