event_id,object_id,object_type
EV011926,SOI0001846,Sales Order Item
EV011926,PROD038,Product
EV011927,SO000923,Sales Order
EV011927,SOI0001846,Sales Order Item
EV011927,PROD038,Product
EV011927,BAT0000622,Batch
EV011927,CUST008,Customer
EV011927,SALE0001811,Sale
EV011928,PROD038,Product
EV011928,BAT0000622,Batch
EV011928,CUST008,Customer
EV011928,SALE0001811,Sale
EV011929,SO000923,Sales Order
EV011929,SOI0001847,Sales Order Item
EV011929,PROD046,Product
EV011930,SO000923,Sales Order
EV011930,SOI0001847,Sales Order Item
EV011930,PROD046,Product
EV011930,BAT0000631,Batch
EV011930,CUST008,Customer
EV011930,SALE0001812,Sale
EV011931,PROD046,Product
EV011931,BAT0000631,Batch
EV011931,CUST008,Customer
EV011931,SALE0001812,Sale
EV011932,SO000924,Sales Order
EV011932,CUST014,Customer
EV011933,SO000924,Sales Order
EV011933,SOI0001848,Sales Order Item
EV011933,PROD031,Product
EV011934,SO000924,Sales Order
EV011934,SOI0001848,Sales Order Item
EV011934,PROD031,Product
EV011934,BAT0000696,Batch
EV011934,CUST014,Customer
EV011934,SALE0001813,Sale
EV011935,PROD031,Product
EV011935,BAT0000696,Batch
EV011935,CUST014,Customer
EV011935,SALE0001813,Sale
EV011936,SO000924,Sales Order
EV011936,SOI0001849,Sales Order Item
EV011936,PROD044,Product
EV011937,SO000924,Sales Order
EV011937,SOI0001849,Sales Order Item
EV011937,PROD044,Product
EV011937,BAT0001048,Batch
EV011937,CUST014,Customer
EV011937,SALE0001814,Sale
EV011938,PROD044,Product
EV011938,BAT0001048,Batch
EV011938,CUST014,Customer
EV011938,SALE0001814,Sale
EV011939,SO000925,Sales Order
EV011939,CUST057,Customer
EV011940,SO000925,Sales Order
EV011940,SOI0001850,Sales Order Item
EV011940,PROD018,Product
EV011941,SO000925,Sales Order
EV011941,SOI0001850,Sales Order Item
EV011941,PROD018,Product
EV011941,BAT0001213,Batch
EV011941,CUST057,Customer
EV011941,SALE0001815,Sale
EV011942,PROD018,Product
EV011942,BAT0001213,Batch
EV011942,CUST057,Customer
EV011942,SALE0001815,Sale
EV011943,SO000925,Sales Order
EV011943,SOI0001851,Sales Order Item
EV011943,PROD013,Product
EV011944,SO000925,Sales Order
EV011944,SOI0001851,Sales Order Item
EV011944,PROD013,Product
EV011944,BAT0000783,Batch
EV011944,CUST057,Customer
EV011944,SALE0001816,Sale
EV011945,PROD013,Product
EV011945,BAT0000783,Batch
EV011945,CUST057,Customer
EV011945,SALE0001816,Sale
EV011946,SO000926,Sales Order
EV011946,CUST005,Customer
EV011947,SO000926,Sales Order
EV011947,SOI0001852,Sales Order Item
EV011947,PROD040,Product
EV011948,SO000926,Sales Order
EV011948,SOI0001852,Sales Order Item
EV011948,PROD040,Product
EV011948,BAT0000762,Batch
EV011948,CUST005,Customer
EV011948,SALE0001817,Sale
EV011949,PROD040,Product
EV011949,BAT0000762,Batch
EV011949,CUST005,Customer
EV011949,SALE0001817,Sale
EV011950,SO000926,Sales Order
EV011950,SOI0001853,Sales Order Item
EV011950,PROD023,Product
EV011951,SO000926,Sales Order
EV011951,SOI0001854,Sales Order Item
EV011951,PROD043,Product
EV011952,SO000926,Sales Order
EV011952,SOI0001854,Sales Order Item
EV011952,PROD043,Product
EV011952,BAT0000180,Batch
EV011952,CUST005,Customer
EV011952,SALE0001818,Sale
EV011953,PROD043,Product
EV011953,BAT0000180,Batch
EV011953,CUST005,Customer
EV011953,SALE0001818,Sale
EV011954,SO000927,Sales Order
EV011954,CUST008,Customer
EV011955,SO000927,Sales Order
EV011955,SOI0001855,Sales Order Item
EV011955,PROD008,Product
EV011956,SO000927,Sales Order
EV011956,SOI0001855,Sales Order Item
EV011956,PROD008,Product
EV011956,BAT0000179,Batch
EV011956,CUST008,Customer
EV011956,SALE0001819,Sale
EV011957,PROD008,Product
EV011957,BAT0000179,Batch
EV011957,CUST008,Customer
EV011957,SALE0001819,Sale
EV011958,SO000927,Sales Order
EV011958,SOI0001856,Sales Order Item
EV011958,PROD009,Product
EV011959,SO000927,Sales Order
EV011959,SOI0001856,Sales Order Item
EV011959,PROD009,Product
EV011959,BAT0000495,Batch
EV011959,CUST008,Customer
EV011959,SALE0001820,Sale
EV011960,PROD009,Product
EV011960,BAT0000495,Batch
EV011960,CUST008,Customer
EV011960,SALE0001820,Sale
EV011961,SO000928,Sales Order
EV011961,CUST010,Customer
EV011962,SO000928,Sales Order
EV011962,SOI0001857,Sales Order Item
EV011962,PROD029,Product
EV011963,SO000928,Sales Order
EV011963,SOI0001857,Sales Order Item
EV011963,PROD029,Product
EV011963,BAT0000913,Batch
EV011963,CUST010,Customer
EV011963,SALE0001821,Sale
EV011964,PROD029,Product
EV011964,BAT0000913,Batch
EV011964,CUST010,Customer
EV011964,SALE0001821,Sale
EV011965,RET0000113,Return
EV011965,SALE0001821,Sale
EV011965,PROD029,Product
EV011965,BAT0000913,Batch
EV011965,CUST010,Customer
EV011966,SO000928,Sales Order
EV011966,SOI0001858,Sales Order Item
EV011966,PROD010,Product
EV011967,SO000928,Sales Order
EV011967,SOI0001858,Sales Order Item
EV011967,PROD010,Product
EV011967,BAT0000816,Batch
EV011967,CUST010,Customer
EV011967,SALE0001822,Sale
EV011968,PROD010,Product
EV011968,BAT0000816,Batch
EV011968,CUST010,Customer
EV011968,SALE0001822,Sale
EV011969,SO000928,Sales Order
EV011969,SOI0001859,Sales Order Item
EV011969,PROD003,Product
EV011970,SO000928,Sales Order
EV011970,SOI0001859,Sales Order Item
EV011970,PROD003,Product
EV011970,BAT0000291,Batch
EV011970,CUST010,Customer
EV011970,SALE0001823,Sale
EV011971,PROD003,Product
EV011971,BAT0000291,Batch
EV011971,CUST010,Customer
EV011971,SALE0001823,Sale
EV011972,SO000929,Sales Order
EV011972,CUST077,Customer
EV011973,SO000929,Sales Order
EV011973,SOI0001860,Sales Order Item
EV011973,PROD016,Product
EV011974,SO000929,Sales Order
EV011974,SOI0001860,Sales Order Item
EV011974,PROD016,Product
EV011974,BAT0000371,Batch
EV011974,CUST077,Customer
EV011974,SALE0001824,Sale
EV011975,PROD016,Product
EV011975,BAT0000371,Batch
EV011975,CUST077,Customer
EV011975,SALE0001824,Sale
EV011976,SO000929,Sales Order
EV011976,SOI0001861,Sales Order Item
EV011976,PROD019,Product
EV011977,SO000929,Sales Order
EV011977,SOI0001861,Sales Order Item
EV011977,PROD019,Product
EV011977,BAT0000285,Batch
EV011977,CUST077,Customer
EV011977,SALE0001825,Sale
EV011978,PROD019,Product
EV011978,BAT0000285,Batch
EV011978,CUST077,Customer
EV011978,SALE0001825,Sale
EV011979,SO000929,Sales Order
EV011979,SOI0001862,Sales Order Item
EV011979,PROD028,Product
EV011980,SO000929,Sales Order
EV011980,SOI0001862,Sales Order Item
EV011980,PROD028,Product
EV011980,BAT0001173,Batch
EV011980,CUST077,Customer
EV011980,SALE0001826,Sale
EV011981,PROD028,Product
EV011981,BAT0001173,Batch
EV011981,CUST077,Customer
EV011981,SALE0001826,Sale
EV011982,SO000930,Sales Order
EV011982,CUST006,Customer
EV011983,SO000930,Sales Order
EV011983,SOI0001863,Sales Order Item
EV011983,PROD044,Product
EV011984,SO000930,Sales Order
EV011984,SOI0001863,Sales Order Item
EV011984,PROD044,Product
EV011984,BAT0001048,Batch
EV011984,CUST006,Customer
EV011984,SALE0001827,Sale
EV011985,PROD044,Product
EV011985,BAT0001048,Batch
EV011985,CUST006,Customer
EV011985,SALE0001827,Sale
EV011986,SO000930,Sales Order
EV011986,SOI0001864,Sales Order Item
EV011986,PROD045,Product
EV011987,SO000930,Sales Order
EV011987,SOI0001864,Sales Order Item
EV011987,PROD045,Product
EV011987,BAT0000034,Batch
EV011987,CUST006,Customer
EV011987,SALE0001828,Sale
EV011988,PROD045,Product
EV011988,BAT0000034,Batch
EV011988,CUST006,Customer
EV011988,SALE0001828,Sale
EV011989,SO000930,Sales Order
EV011989,SOI0001865,Sales Order Item
EV011989,PROD020,Product
EV011990,SO000930,Sales Order
EV011990,SOI0001865,Sales Order Item
EV011990,PROD020,Product
EV011990,BAT0001210,Batch
EV011990,CUST006,Customer
EV011990,SALE0001829,Sale
EV011991,PROD020,Product
EV011991,BAT0001210,Batch
EV011991,CUST006,Customer
EV011991,SALE0001829,Sale
EV011992,SO000931,Sales Order
EV011992,CUST096,Customer
EV011993,SO000931,Sales Order
EV011993,SOI0001866,Sales Order Item
EV011993,PROD010,Product
EV011994,SO000931,Sales Order
EV011994,SOI0001866,Sales Order Item
EV011994,PROD010,Product
EV011994,BAT0000816,Batch
EV011994,CUST096,Customer
EV011994,SALE0001830,Sale
EV011995,PROD010,Product
EV011995,BAT0000816,Batch
EV011995,CUST096,Customer
EV011995,SALE0001830,Sale
EV011996,SO000931,Sales Order
EV011996,SOI0001867,Sales Order Item
EV011996,PROD025,Product
EV011997,SO000931,Sales Order
EV011997,SOI0001867,Sales Order Item
EV011997,PROD025,Product
EV011997,BAT0000623,Batch
EV011997,CUST096,Customer
EV011997,SALE0001831,Sale
EV011998,PROD025,Product
EV011998,BAT0000623,Batch
EV011998,CUST096,Customer
EV011998,SALE0001831,Sale
EV011999,SO000931,Sales Order
EV011999,SOI0001868,Sales Order Item
EV011999,PROD004,Product
EV012000,SO000931,Sales Order
EV012000,SOI0001868,Sales Order Item
EV012000,PROD004,Product
EV012000,BAT0000602,Batch
EV012000,CUST096,Customer
EV012000,SALE0001832,Sale
EV012001,PROD004,Product
EV012001,BAT0000602,Batch
EV012001,CUST096,Customer
EV012001,SALE0001832,Sale
EV012002,SO000932,Sales Order
EV012002,CUST069,Customer
EV012003,SO000932,Sales Order
EV012003,SOI0001869,Sales Order Item
EV012003,PROD020,Product
EV012004,SO000932,Sales Order
EV012004,SOI0001869,Sales Order Item
EV012004,PROD020,Product
EV012004,BAT0001210,Batch
EV012004,CUST069,Customer
EV012004,SALE0001833,Sale
EV012005,PROD020,Product
EV012005,BAT0001210,Batch
EV012005,CUST069,Customer
EV012005,SALE0001833,Sale
EV012006,SO000932,Sales Order
EV012006,SOI0001870,Sales Order Item
EV012006,PROD034,Product
EV012007,SO000932,Sales Order
EV012007,SOI0001870,Sales Order Item
EV012007,PROD034,Product
EV012007,BAT0000111,Batch
EV012007,CUST069,Customer
EV012007,SALE0001834,Sale
EV012008,PROD034,Product
EV012008,BAT0000111,Batch
EV012008,CUST069,Customer
EV012008,SALE0001834,Sale
EV012009,RET0000114,Return
EV012009,SALE0001834,Sale
EV012009,PROD034,Product
EV012009,BAT0000111,Batch
EV012009,CUST069,Customer
EV012010,SO000933,Sales Order
EV012010,CUST096,Customer
EV012011,SO000933,Sales Order
EV012011,SOI0001871,Sales Order Item
EV012011,PROD030,Product
EV012012,SO000933,Sales Order
EV012012,SOI0001871,Sales Order Item
EV012012,PROD030,Product
EV012012,BAT0000156,Batch
EV012012,CUST096,Customer
EV012012,SALE0001835,Sale
EV012013,PROD030,Product
EV012013,BAT0000156,Batch
EV012013,CUST096,Customer
EV012013,SALE0001835,Sale
EV012014,SO000933,Sales Order
EV012014,SOI0001872,Sales Order Item
EV012014,PROD024,Product
EV012015,SO000933,Sales Order
EV012015,SOI0001872,Sales Order Item
EV012015,PROD024,Product
EV012015,BAT0000462,Batch
EV012015,CUST096,Customer
EV012015,SALE0001836,Sale
EV012016,PROD024,Product
EV012016,BAT0000462,Batch
EV012016,CUST096,Customer
EV012016,SALE0001836,Sale
EV012017,SO000933,Sales Order
EV012017,SOI0001873,Sales Order Item
EV012017,PROD032,Product
EV012018,SO000933,Sales Order
EV012018,SOI0001873,Sales Order Item
EV012018,PROD032,Product
EV012018,BAT0000112,Batch
EV012018,CUST096,Customer
EV012018,SALE0001837,Sale
EV012019,PROD032,Product
EV012019,BAT0000112,Batch
EV012019,CUST096,Customer
EV012019,SALE0001837,Sale
EV012020,SO000934,Sales Order
EV012020,CUST056,Customer
EV012021,SO000934,Sales Order
EV012021,SOI0001874,Sales Order Item
EV012021,PROD013,Product
EV012022,SO000934,Sales Order
EV012022,SOI0001874,Sales Order Item
EV012022,PROD013,Product
EV012022,BAT0000783,Batch
EV012022,CUST056,Customer
EV012022,SALE0001838,Sale
EV012023,PROD013,Product
EV012023,BAT0000783,Batch
EV012023,CUST056,Customer
EV012023,SALE0001838,Sale
EV012024,SO000935,Sales Order
EV012024,CUST021,Customer
EV012025,SO000935,Sales Order
EV012025,SOI0001875,Sales Order Item
EV012025,PROD032,Product
EV012026,SO000935,Sales Order
EV012026,SOI0001875,Sales Order Item
EV012026,PROD032,Product
EV012026,BAT0000112,Batch
EV012026,CUST021,Customer
EV012026,SALE0001839,Sale
EV012027,PROD032,Product
EV012027,BAT0000112,Batch
EV012027,CUST021,Customer
EV012027,SALE0001839,Sale
EV012028,SO000935,Sales Order
EV012028,SOI0001876,Sales Order Item
EV012028,PROD005,Product
EV012029,SO000935,Sales Order
EV012029,SOI0001876,Sales Order Item
EV012029,PROD005,Product
EV012029,BAT0000540,Batch
EV012029,CUST021,Customer
EV012029,SALE0001840,Sale
EV012030,PROD005,Product
EV012030,BAT0000540,Batch
EV012030,CUST021,Customer
EV012030,SALE0001840,Sale
EV012031,SO000935,Sales Order
EV012031,SOI0001877,Sales Order Item
EV012031,PROD046,Product
EV012032,SO000935,Sales Order
EV012032,SOI0001877,Sales Order Item
EV012032,PROD046,Product
EV012032,BAT0000631,Batch
EV012032,CUST021,Customer
EV012032,SALE0001841,Sale
EV012033,PROD046,Product
EV012033,BAT0000631,Batch
EV012033,CUST021,Customer
EV012033,SALE0001841,Sale
EV012034,SO000936,Sales Order
EV012034,CUST066,Customer
EV012035,SO000936,Sales Order
EV012035,SOI0001878,Sales Order Item
EV012035,PROD004,Product
EV012036,SO000936,Sales Order
EV012036,SOI0001878,Sales Order Item
EV012036,PROD004,Product
EV012036,BAT0000602,Batch
EV012036,CUST066,Customer
EV012036,SALE0001842,Sale
EV012037,PROD004,Product
EV012037,BAT0000602,Batch
EV012037,CUST066,Customer
EV012037,SALE0001842,Sale
EV012038,SO000936,Sales Order
EV012038,SOI0001879,Sales Order Item
EV012038,PROD031,Product
EV012039,SO000936,Sales Order
EV012039,SOI0001879,Sales Order Item
EV012039,PROD031,Product
EV012039,BAT0000696,Batch
EV012039,CUST066,Customer
EV012039,SALE0001843,Sale
EV012040,PROD031,Product
EV012040,BAT0000696,Batch
EV012040,CUST066,Customer
EV012040,SALE0001843,Sale
EV012041,SO000937,Sales Order
EV012041,CUST082,Customer
EV012042,SO000937,Sales Order
EV012042,SOI0001880,Sales Order Item
EV012042,PROD039,Product
EV012043,SO000937,Sales Order
EV012043,SOI0001880,Sales Order Item
EV012043,PROD039,Product
EV012043,BAT0000811,Batch
EV012043,CUST082,Customer
EV012043,SALE0001844,Sale
EV012044,PROD039,Product
EV012044,BAT0000811,Batch
EV012044,CUST082,Customer
EV012044,SALE0001844,Sale
EV012045,SO000937,Sales Order
EV012045,SOI0001881,Sales Order Item
EV012045,PROD004,Product
EV012046,SO000937,Sales Order
EV012046,SOI0001881,Sales Order Item
EV012046,PROD004,Product
EV012046,BAT0000602,Batch
EV012046,CUST082,Customer
EV012046,SALE0001845,Sale
EV012047,PROD004,Product
EV012047,BAT0000602,Batch
EV012047,CUST082,Customer
EV012047,SALE0001845,Sale
EV012048,SO000938,Sales Order
EV012048,CUST010,Customer
EV012049,SO000938,Sales Order
EV012049,SOI0001882,Sales Order Item
EV012049,PROD014,Product
EV012050,SO000938,Sales Order
EV012050,SOI0001882,Sales Order Item
EV012050,PROD014,Product
EV012050,BAT0000211,Batch
EV012050,CUST010,Customer
EV012050,SALE0001846,Sale
EV012051,PROD014,Product
EV012051,BAT0000211,Batch
EV012051,CUST010,Customer
EV012051,SALE0001846,Sale
EV012052,SO000939,Sales Order
EV012052,CUST073,Customer
EV012053,SO000939,Sales Order
EV012053,SOI0001883,Sales Order Item
EV012053,PROD003,Product
EV012054,SO000939,Sales Order
EV012054,SOI0001883,Sales Order Item
EV012054,PROD003,Product
EV012054,BAT0000291,Batch
EV012054,CUST073,Customer
EV012054,SALE0001847,Sale
EV012055,PROD003,Product
EV012055,BAT0000291,Batch
EV012055,CUST073,Customer
EV012055,SALE0001847,Sale
EV012056,SO000940,Sales Order
EV012056,CUST043,Customer
EV012057,SO000940,Sales Order
EV012057,SOI0001884,Sales Order Item
EV012057,PROD019,Product
EV012058,SO000940,Sales Order
EV012058,SOI0001884,Sales Order Item
EV012058,PROD019,Product
EV012058,BAT0000285,Batch
EV012058,CUST043,Customer
EV012058,SALE0001848,Sale
EV012059,PROD019,Product
EV012059,BAT0000285,Batch
EV012059,CUST043,Customer
EV012059,SALE0001848,Sale
EV012060,SO000940,Sales Order
EV012060,SOI0001885,Sales Order Item
EV012060,PROD041,Product
EV012061,SO000940,Sales Order
EV012061,SOI0001885,Sales Order Item
EV012061,PROD041,Product
EV012061,BAT0000433,Batch
EV012061,CUST043,Customer
EV012061,SALE0001849,Sale
EV012062,PROD041,Product
EV012062,BAT0000433,Batch
EV012062,CUST043,Customer
EV012062,SALE0001849,Sale
EV012063,SO000941,Sales Order
EV012063,CUST086,Customer
EV012064,SO000941,Sales Order
EV012064,SOI0001886,Sales Order Item
EV012064,PROD007,Product
EV012065,SO000941,Sales Order
EV012065,SOI0001886,Sales Order Item
EV012065,PROD007,Product
EV012065,BAT0000667,Batch
EV012065,CUST086,Customer
EV012065,SALE0001850,Sale
EV012066,PROD007,Product
EV012066,BAT0000667,Batch
EV012066,CUST086,Customer
EV012066,SALE0001850,Sale
EV012067,SO000941,Sales Order
EV012067,SOI0001887,Sales Order Item
EV012067,PROD003,Product
EV012068,SO000941,Sales Order
EV012068,SOI0001887,Sales Order Item
EV012068,PROD003,Product
EV012068,BAT0000291,Batch
EV012068,CUST086,Customer
EV012068,SALE0001851,Sale
EV012069,PROD003,Product
EV012069,BAT0000291,Batch
EV012069,CUST086,Customer
EV012069,SALE0001851,Sale
EV012070,SO000941,Sales Order
EV012070,SOI0001888,Sales Order Item
EV012070,PROD024,Product
EV012071,SO000941,Sales Order
EV012071,SOI0001888,Sales Order Item
EV012071,PROD024,Product
EV012071,BAT0000462,Batch
EV012071,CUST086,Customer
EV012071,SALE0001852,Sale
EV012072,PROD024,Product
EV012072,BAT0000462,Batch
EV012072,CUST086,Customer
EV012072,SALE0001852,Sale
EV012073,SO000942,Sales Order
EV012073,CUST033,Customer
EV012074,SO000942,Sales Order
EV012074,SOI0001889,Sales Order Item
EV012074,PROD021,Product
EV012075,SO000942,Sales Order
EV012075,SOI0001889,Sales Order Item
EV012075,PROD021,Product
EV012075,BAT0000952,Batch
EV012075,CUST033,Customer
EV012075,SALE0001853,Sale
EV012076,PROD021,Product
EV012076,BAT0000952,Batch
EV012076,CUST033,Customer
EV012076,SALE0001853,Sale
EV012077,RET0000115,Return
EV012077,SALE0001853,Sale
EV012077,PROD021,Product
EV012077,BAT0000952,Batch
EV012077,CUST033,Customer
EV012078,SO000942,Sales Order
EV012078,SOI0001890,Sales Order Item
EV012078,PROD015,Product
EV012079,SO000942,Sales Order
EV012079,SOI0001891,Sales Order Item
EV012079,PROD022,Product
EV012080,SO000942,Sales Order
EV012080,SOI0001891,Sales Order Item
EV012080,PROD022,Product
EV012080,BAT0000430,Batch
EV012080,CUST033,Customer
EV012080,SALE0001854,Sale
EV012081,PROD022,Product
EV012081,BAT0000430,Batch
EV012081,CUST033,Customer
EV012081,SALE0001854,Sale
EV012082,SO000943,Sales Order
EV012082,CUST096,Customer
EV012083,SO000943,Sales Order
EV012083,SOI0001892,Sales Order Item
EV012083,PROD023,Product
EV012084,SO000943,Sales Order
EV012084,SOI0001892,Sales Order Item
EV012084,PROD023,Product
EV012084,BAT0000437,Batch
EV012084,CUST096,Customer
EV012084,SALE0001855,Sale
EV012085,PROD023,Product
EV012085,BAT0000437,Batch
EV012085,CUST096,Customer
EV012085,SALE0001855,Sale
EV012086,SO000944,Sales Order
EV012086,CUST089,Customer
EV012087,SO000944,Sales Order
EV012087,SOI0001893,Sales Order Item
EV012087,PROD027,Product
EV012088,SO000944,Sales Order
EV012088,SOI0001893,Sales Order Item
EV012088,PROD027,Product
EV012088,BAT0001070,Batch
EV012088,CUST089,Customer
EV012088,SALE0001856,Sale
EV012089,PROD027,Product
EV012089,BAT0001070,Batch
EV012089,CUST089,Customer
EV012089,SALE0001856,Sale
EV012090,SO000944,Sales Order
EV012090,SOI0001894,Sales Order Item
EV012090,PROD005,Product
EV012091,SO000944,Sales Order
EV012091,SOI0001894,Sales Order Item
EV012091,PROD005,Product
EV012091,BAT0000540,Batch
EV012091,CUST089,Customer
EV012091,SALE0001857,Sale
EV012092,PROD005,Product
EV012092,BAT0000540,Batch
EV012092,CUST089,Customer
EV012092,SALE0001857,Sale
EV012093,SO000944,Sales Order
EV012093,SOI0001895,Sales Order Item
EV012093,PROD048,Product
EV012094,SO000944,Sales Order
EV012094,SOI0001895,Sales Order Item
EV012094,PROD048,Product
EV012094,BAT0000507,Batch
EV012094,CUST089,Customer
EV012094,SALE0001858,Sale
EV012095,PROD048,Product
EV012095,BAT0000507,Batch
EV012095,CUST089,Customer
EV012095,SALE0001858,Sale
EV012096,SO000945,Sales Order
EV012096,CUST023,Customer
EV012097,SO000945,Sales Order
EV012097,SOI0001896,Sales Order Item
EV012097,PROD007,Product
EV012098,SO000945,Sales Order
EV012098,SOI0001896,Sales Order Item
EV012098,PROD007,Product
EV012098,BAT0000667,Batch
EV012098,CUST023,Customer
EV012098,SALE0001859,Sale
EV012099,PROD007,Product
EV012099,BAT0000667,Batch
EV012099,CUST023,Customer
EV012099,SALE0001859,Sale
EV012100,SO000945,Sales Order
EV012100,SOI0001897,Sales Order Item
EV012100,PROD009,Product
EV012101,SO000945,Sales Order
