object_id,object_type
SALE0000889,Sale
SALE0000890,Sale
SALE0000891,Sale
SALE0000892,Sale
SALE0000893,Sale
SALE0000894,Sale
SALE0000895,Sale
SALE0000896,Sale
SALE0000897,Sale
SALE0000898,Sale
SALE0000899,Sale
SALE0000900,Sale
SALE0000901,Sale
SALE0000902,Sale
SALE0000903,Sale
SALE0000904,Sale
SALE0000905,Sale
SALE0000906,Sale
SALE0000907,Sale
SALE0000908,Sale
SALE0000909,Sale
SALE0000910,Sale
SALE0000911,Sale
SALE0000912,Sale
SALE0000913,Sale
SALE0000914,Sale
SALE0000915,Sale
SALE0000916,Sale
SALE0000917,Sale
SALE0000918,Sale
SALE0000919,Sale
SALE0000920,Sale
SALE0000921,Sale
SALE0000922,Sale
SALE0000923,Sale
SALE0000924,Sale
SALE0000925,Sale
SALE0000926,Sale
SALE0000927,Sale
SALE0000928,Sale
SALE0000929,Sale
SALE0000930,Sale
SALE0000931,Sale
SALE0000932,Sale
SALE0000933,Sale
SALE0000934,Sale
SALE0000935,Sale
SALE0000936,Sale
SALE0000937,Sale
SALE0000938,Sale
SALE0000939,Sale
SALE0000940,Sale
SALE0000941,Sale
SALE0000942,Sale
SALE0000943,Sale
SALE0000944,Sale
SALE0000945,Sale
SALE0000946,Sale
SALE0000947,Sale
SALE0000948,Sale
SALE0000949,Sale
SALE0000950,Sale
SALE0000951,Sale
SALE0000952,Sale
SALE0000953,Sale
SALE0000954,Sale
SALE0000955,Sale
SALE0000956,Sale
SALE0000957,Sale
SALE0000958,Sale
SALE0000959,Sale
SALE0000960,Sale
SALE0000961,Sale
SALE0000962,Sale
SALE0000963,Sale
SALE0000964,Sale
SALE0000965,Sale
SALE0000966,Sale
SALE0000967,Sale
SALE0000968,Sale
SALE0000969,Sale
SALE0000970,Sale
SALE0000971,Sale
SALE0000972,Sale
SALE0000973,Sale
SALE0000974,Sale
SALE0000975,Sale
SALE0000976,Sale
SALE0000977,Sale
SALE0000978,Sale
SALE0000979,Sale
SALE0000980,Sale
SALE0000981,Sale
SALE0000982,Sale
SALE0000983,Sale
SALE0000984,Sale
SALE0000985,Sale
SALE0000986,Sale
SALE0000987,Sale
SALE0000988,Sale
SALE0000989,Sale
SALE0000990,Sale
SALE0000991,Sale
SALE0000992,Sale
SALE0000993,Sale
SALE0000994,Sale
SALE0000995,Sale
SALE0000996,Sale
SALE0000997,Sale
SALE0000998,Sale
SALE0000999,Sale
SALE0001000,Sale
SALE0001001,Sale
SALE0001002,Sale
SALE0001003,Sale
SALE0001004,Sale
SALE0001005,Sale
SALE0001006,Sale
SALE0001007,Sale
SALE0001008,Sale
SALE0001009,Sale
SALE0001010,Sale
SALE0001011,Sale
SALE0001012,Sale
SALE0001013,Sale
SALE0001014,Sale
SALE0001015,Sale
SALE0001016,Sale
SALE0001017,Sale
SALE0001018,Sale
SALE0001019,Sale
SALE0001020,Sale
SALE0001021,Sale
SALE0001022,Sale
SALE0001023,Sale
SALE0001024,Sale
SALE0001025,Sale
SALE0001026,Sale
SALE0001027,Sale
SALE0001028,Sale
SALE0001029,Sale
SALE0001030,Sale
SALE0001031,Sale
SALE0001032,Sale
SALE0001033,Sale
SALE0001034,Sale
SALE0001035,Sale
SALE0001036,Sale
SALE0001037,Sale
SALE0001038,Sale
SALE0001039,Sale
SALE0001040,Sale
SALE0001041,Sale
SALE0001042,Sale
SALE0001043,Sale
SALE0001044,Sale
SALE0001045,Sale
SALE0001046,Sale
SALE0001047,Sale
SALE0001048,Sale
SALE0001049,Sale
SALE0001050,Sale
SALE0001051,Sale
SALE0001052,Sale
SALE0001053,Sale
SALE0001054,Sale
SALE0001055,Sale
SALE0001056,Sale
SALE0001057,Sale
SALE0001058,Sale
SALE0001059,Sale
SALE0001060,Sale
SALE0001061,Sale
SALE0001062,Sale
SALE0001063,Sale
SALE0001064,Sale
SALE0001065,Sale
SALE0001066,Sale
SALE0001067,Sale
SALE0001068,Sale
SALE0001069,Sale
SALE0001070,Sale
SALE0001071,Sale
SALE0001072,Sale
SALE0001073,Sale
SALE0001074,Sale
SALE0001075,Sale
SALE0001076,Sale
SALE0001077,Sale
SALE0001078,Sale
SALE0001079,Sale
SALE0001080,Sale
SALE0001081,Sale
SALE0001082,Sale
SALE0001083,Sale
SALE0001084,Sale
SALE0001085,Sale
SALE0001086,Sale
SALE0001087,Sale
SALE0001088,Sale
SALE0001089,Sale
SALE0001090,Sale
SALE0001091,Sale
SALE0001092,Sale
SALE0001093,Sale
SALE0001094,Sale
SALE0001095,Sale
SALE0001096,Sale
SALE0001097,Sale
SALE0001098,Sale
SALE0001099,Sale
SALE0001100,Sale
SALE0001101,Sale
SALE0001102,Sale
SALE0001103,Sale
SALE0001104,Sale
SALE0001105,Sale
SALE0001106,Sale
SALE0001107,Sale
SALE0001108,Sale
SALE0001109,Sale
SALE0001110,Sale
SALE0001111,Sale
SALE0001112,Sale
SALE0001113,Sale
SALE0001114,Sale
SALE0001115,Sale
SALE0001116,Sale
SALE0001117,Sale
SALE0001118,Sale
SALE0001119,Sale
SALE0001120,Sale
SALE0001121,Sale
SALE0001122,Sale
SALE0001123,Sale
SALE0001124,Sale
SALE0001125,Sale
SALE0001126,Sale
SALE0001127,Sale
SALE0001128,Sale
SALE0001129,Sale
SALE0001130,Sale
SALE0001131,Sale
SALE0001132,Sale
SALE0001133,Sale
SALE0001134,Sale
SALE0001135,Sale
SALE0001136,Sale
SALE0001137,Sale
SALE0001138,Sale
SALE0001139,Sale
SALE0001140,Sale
SALE0001141,Sale
SALE0001142,Sale
SALE0001143,Sale
SALE0001144,Sale
SALE0001145,Sale
SALE0001146,Sale
SALE0001147,Sale
SALE0001148,Sale
SALE0001149,Sale
SALE0001150,Sale
SALE0001151,Sale
SALE0001152,Sale
SALE0001153,Sale
SALE0001154,Sale
SALE0001155,Sale
SALE0001156,Sale
SALE0001157,Sale
SALE0001158,Sale
SALE0001159,Sale
SALE0001160,Sale
SALE0001161,Sale
SALE0001162,Sale
SALE0001163,Sale
SALE0001164,Sale
SALE0001165,Sale
SALE0001166,Sale
SALE0001167,Sale
SALE0001168,Sale
SALE0001169,Sale
SALE0001170,Sale
SALE0001171,Sale
SALE0001172,Sale
SALE0001173,Sale
SALE0001174,Sale
SALE0001175,Sale
SALE0001176,Sale
SALE0001177,Sale
SALE0001178,Sale
SALE0001179,Sale
SALE0001180,Sale
SALE0001181,Sale
SALE0001182,Sale
SALE0001183,Sale
SALE0001184,Sale
SALE0001185,Sale
SALE0001186,Sale
SALE0001187,Sale
SALE0001188,Sale
SALE0001189,Sale
SALE0001190,Sale
SALE0001191,Sale
SALE0001192,Sale
SALE0001193,Sale
SALE0001194,Sale
SALE0001195,Sale
SALE0001196,Sale
SALE0001197,Sale
SALE0001198,Sale
SALE0001199,Sale
SALE0001200,Sale
SALE0001201,Sale
SALE0001202,Sale
SALE0001203,Sale
SALE0001204,Sale
SALE0001205,Sale
SALE0001206,Sale
SALE0001207,Sale
SALE0001208,Sale
SALE0001209,Sale
SALE0001210,Sale
SALE0001211,Sale
SALE0001212,Sale
SALE0001213,Sale
SALE0001214,Sale
SALE0001215,Sale
SALE0001216,Sale
SALE0001217,Sale
SALE0001218,Sale
SALE0001219,Sale
SALE0001220,Sale
SALE0001221,Sale
SALE0001222,Sale
SALE0001223,Sale
SALE0001224,Sale
SALE0001225,Sale
SALE0001226,Sale
SALE0001227,Sale
SALE0001228,Sale
SALE0001229,Sale
SALE0001230,Sale
SALE0001231,Sale
SALE0001232,Sale
SALE0001233,Sale
SALE0001234,Sale
SALE0001235,Sale
SALE0001236,Sale
SALE0001237,Sale
SALE0001238,Sale
SALE0001239,Sale
SALE0001240,Sale
SALE0001241,Sale
SALE0001242,Sale
SALE0001243,Sale
SALE0001244,Sale
SALE0001245,Sale
SALE0001246,Sale
SALE0001247,Sale
SALE0001248,Sale
SALE0001249,Sale
SALE0001250,Sale
SALE0001251,Sale
SALE0001252,Sale
SALE0001253,Sale
SALE0001254,Sale
SALE0001255,Sale
SALE0001256,Sale
SALE0001257,Sale
SALE0001258,Sale
SALE0001259,Sale
SALE0001260,Sale
SALE0001261,Sale
SALE0001262,Sale
SALE0001263,Sale
SALE0001264,Sale
SALE0001265,Sale
SALE0001266,Sale
SALE0001267,Sale
SALE0001268,Sale
SALE0001269,Sale
SALE0001270,Sale
SALE0001271,Sale
SALE0001272,Sale
SALE0001273,Sale
SALE0001274,Sale
SALE0001275,Sale
SALE0001276,Sale
SALE0001277,Sale
SALE0001278,Sale
SALE0001279,Sale
SALE0001280,Sale
SALE0001281,Sale
SALE0001282,Sale
SALE0001283,Sale
SALE0001284,Sale
SALE0001285,Sale
SALE0001286,Sale
SALE0001287,Sale
SALE0001288,Sale
SALE0001289,Sale
SALE0001290,Sale
SALE0001291,Sale
SALE0001292,Sale
SALE0001293,Sale
SALE0001294,Sale
SALE0001295,Sale
SALE0001296,Sale
SALE0001297,Sale
SALE0001298,Sale
SALE0001299,Sale
SALE0001300,Sale
SALE0001301,Sale
SALE0001302,Sale
SALE0001303,Sale
SALE0001304,Sale
SALE0001305,Sale
SALE0001306,Sale
SALE0001307,Sale
SALE0001308,Sale
SALE0001309,Sale
SALE0001310,Sale
SALE0001311,Sale
SALE0001312,Sale
SALE0001313,Sale
SALE0001314,Sale
SALE0001315,Sale
SALE0001316,Sale
SALE0001317,Sale
SALE0001318,Sale
SALE0001319,Sale
SALE0001320,Sale
SALE0001321,Sale
SALE0001322,Sale
SALE0001323,Sale
SALE0001324,Sale
SALE0001325,Sale
SALE0001326,Sale
SALE0001327,Sale
SALE0001328,Sale
SALE0001329,Sale
SALE0001330,Sale
SALE0001331,Sale
SALE0001332,Sale
SALE0001333,Sale
SALE0001334,Sale
SALE0001335,Sale
SALE0001336,Sale
SALE0001337,Sale
SALE0001338,Sale
SALE0001339,Sale
SALE0001340,Sale
SALE0001341,Sale
SALE0001342,Sale
SALE0001343,Sale
SALE0001344,Sale
SALE0001345,Sale
SALE0001346,Sale
SALE0001347,Sale
SALE0001348,Sale
SALE0001349,Sale
SALE0001350,Sale
SALE0001351,Sale
SALE0001352,Sale
SALE0001353,Sale
SALE0001354,Sale
SALE0001355,Sale
SALE0001356,Sale
SALE0001357,Sale
SALE0001358,Sale
SALE0001359,Sale
SALE0001360,Sale
SALE0001361,Sale
SALE0001362,Sale
SALE0001363,Sale
SALE0001364,Sale
SALE0001365,Sale
SALE0001366,Sale
SALE0001367,Sale
SALE0001368,Sale
SALE0001369,Sale
SALE0001370,Sale
SALE0001371,Sale
SALE0001372,Sale
SALE0001373,Sale
SALE0001374,Sale
SALE0001375,Sale
SALE0001376,Sale
SALE0001377,Sale
SALE0001378,Sale
SALE0001379,Sale
SALE0001380,Sale
SALE0001381,Sale
SALE0001382,Sale
SALE0001383,Sale
SALE0001384,Sale
SALE0001385,Sale
SALE0001386,Sale
SALE0001387,Sale
SALE0001388,Sale
SALE0001389,Sale
SALE0001390,Sale
SALE0001391,Sale
SALE0001392,Sale
SALE0001393,Sale
SALE0001394,Sale
SALE0001395,Sale
SALE0001396,Sale
SALE0001397,Sale
SALE0001398,Sale
SALE0001399,Sale
SALE0001400,Sale
SALE0001401,Sale
SALE0001402,Sale
SALE0001403,Sale
SALE0001404,Sale
SALE0001405,Sale
SALE0001406,Sale
SALE0001407,Sale
SALE0001408,Sale
SALE0001409,Sale
SALE0001410,Sale
SALE0001411,Sale
SALE0001412,Sale
SALE0001413,Sale
SALE0001414,Sale
SALE0001415,Sale
SALE0001416,Sale
SALE0001417,Sale
SALE0001418,Sale
SALE0001419,Sale
SALE0001420,Sale
SALE0001421,Sale
SALE0001422,Sale
SALE0001423,Sale
SALE0001424,Sale
SALE0001425,Sale
SALE0001426,Sale
SALE0001427,Sale
SALE0001428,Sale
SALE0001429,Sale
SALE0001430,Sale
SALE0001431,Sale
SALE0001432,Sale
SALE0001433,Sale
SALE0001434,Sale
SALE0001435,Sale
SALE0001436,Sale
SALE0001437,Sale
SALE0001438,Sale
SALE0001439,Sale
SALE0001440,Sale
SALE0001441,Sale
SALE0001442,Sale
SALE0001443,Sale
SALE0001444,Sale
SALE0001445,Sale
SALE0001446,Sale
SALE0001447,Sale
SALE0001448,Sale
SALE0001449,Sale
SALE0001450,Sale
SALE0001451,Sale
SALE0001452,Sale
SALE0001453,Sale
SALE0001454,Sale
SALE0001455,Sale
SALE0001456,Sale
SALE0001457,Sale
SALE0001458,Sale
SALE0001459,Sale
SALE0001460,Sale
SALE0001461,Sale
SALE0001462,Sale
SALE0001463,Sale
SALE0001464,Sale
SALE0001465,Sale
SALE0001466,Sale
SALE0001467,Sale
SALE0001468,Sale
SALE0001469,Sale
SALE0001470,Sale
SALE0001471,Sale
SALE0001472,Sale
SALE0001473,Sale
SALE0001474,Sale
SALE0001475,Sale
SALE0001476,Sale
SALE0001477,Sale
SALE0001478,Sale
SALE0001479,Sale
SALE0001480,Sale
SALE0001481,Sale
SALE0001482,Sale
SALE0001483,Sale
SALE0001484,Sale
SALE0001485,Sale
SALE0001486,Sale
SALE0001487,Sale
SALE0001488,Sale
SALE0001489,Sale
SALE0001490,Sale
SALE0001491,Sale
SALE0001492,Sale
SALE0001493,Sale
SALE0001494,Sale
SALE0001495,Sale
SALE0001496,Sale
SALE0001497,Sale
SALE0001498,Sale
SALE0001499,Sale
SALE0001500,Sale
SALE0001501,Sale
SALE0001502,Sale
SALE0001503,Sale
SALE0001504,Sale
SALE0001505,Sale
SALE0001506,Sale
SALE0001507,Sale
SALE0001508,Sale
SALE0001509,Sale
SALE0001510,Sale
SALE0001511,Sale
SALE0001512,Sale
SALE0001513,Sale
SALE0001514,Sale
SALE0001515,Sale
SALE0001516,Sale
SALE0001517,Sale
SALE0001518,Sale
SALE0001519,Sale
SALE0001520,Sale
SALE0001521,Sale
SALE0001522,Sale
SALE0001523,Sale
SALE0001524,Sale
SALE0001525,Sale
SALE0001526,Sale
SALE0001527,Sale
SALE0001528,Sale
SALE0001529,Sale
SALE0001530,Sale
SALE0001531,Sale
SALE0001532,Sale
SALE0001533,Sale
SALE0001534,Sale
SALE0001535,Sale
SALE0001536,Sale
SALE0001537,Sale
SALE0001538,Sale
SALE0001539,Sale
SALE0001540,Sale
SALE0001541,Sale
SALE0001542,Sale
SALE0001543,Sale
SALE0001544,Sale
SALE0001545,Sale
SALE0001546,Sale
SALE0001547,Sale
SALE0001548,Sale
SALE0001549,Sale
SALE0001550,Sale
SALE0001551,Sale
SALE0001552,Sale
SALE0001553,Sale
SALE0001554,Sale
SALE0001555,Sale
SALE0001556,Sale
SALE0001557,Sale
SALE0001558,Sale
SALE0001559,Sale
SALE0001560,Sale
SALE0001561,Sale
SALE0001562,Sale
SALE0001563,Sale
SALE0001564,Sale
SALE0001565,Sale
SALE0001566,Sale
SALE0001567,Sale
SALE0001568,Sale
SALE0001569,Sale
SALE0001570,Sale
SALE0001571,Sale
SALE0001572,Sale
SALE0001573,Sale
SALE0001574,Sale
SALE0001575,Sale
SALE0001576,Sale
SALE0001577,Sale
SALE0001578,Sale
SALE0001579,Sale
SALE0001580,Sale
SALE0001581,Sale
SALE0001582,Sale
SALE0001583,Sale
SALE0001584,Sale
SALE0001585,Sale
SALE0001586,Sale
SALE0001587,Sale
SALE0001588,Sale
SALE0001589,Sale
SALE0001590,Sale
SALE0001591,Sale
SALE0001592,Sale
SALE0001593,Sale
SALE0001594,Sale
SALE0001595,Sale
SALE0001596,Sale
SALE0001597,Sale
SALE0001598,Sale
SALE0001599,Sale
SALE0001600,Sale
SALE0001601,Sale
SALE0001602,Sale
SALE0001603,Sale
SALE0001604,Sale
SALE0001605,Sale
SALE0001606,Sale
SALE0001607,Sale
SALE0001608,Sale
SALE0001609,Sale
SALE0001610,Sale
SALE0001611,Sale
SALE0001612,Sale
SALE0001613,Sale
SALE0001614,Sale
SALE0001615,Sale
SALE0001616,Sale
SALE0001617,Sale
SALE0001618,Sale
SALE0001619,Sale
SALE0001620,Sale
SALE0001621,Sale
SALE0001622,Sale
SALE0001623,Sale
SALE0001624,Sale
SALE0001625,Sale
SALE0001626,Sale
SALE0001627,Sale
SALE0001628,Sale
SALE0001629,Sale
SALE0001630,Sale
SALE0001631,Sale
SALE0001632,Sale
SALE0001633,Sale
SALE0001634,Sale
SALE0001635,Sale
SALE0001636,Sale
SALE0001637,Sale
SALE0001638,Sale
SALE0001639,Sale
SALE0001640,Sale
SALE0001641,Sale
SALE0001642,Sale
SALE0001643,Sale
SALE0001644,Sale
SALE0001645,Sale
SALE0001646,Sale
SALE0001647,Sale
SALE0001648,Sale
SALE0001649,Sale
SALE0001650,Sale
SALE0001651,Sale
SALE0001652,Sale
SALE0001653,Sale
SALE0001654,Sale
SALE0001655,Sale
SALE0001656,Sale
SALE0001657,Sale
SALE0001658,Sale
SALE0001659,Sale
SALE0001660,Sale
SALE0001661,Sale
SALE0001662,Sale
SALE0001663,Sale
SALE0001664,Sale
SALE0001665,Sale
SALE0001666,Sale
SALE0001667,Sale
SALE0001668,Sale
SALE0001669,Sale
SALE0001670,Sale
SALE0001671,Sale
SALE0001672,Sale
SALE0001673,Sale
SALE0001674,Sale
SALE0001675,Sale
SALE0001676,Sale
SALE0001677,Sale
SALE0001678,Sale
SALE0001679,Sale
SALE0001680,Sale
SALE0001681,Sale
SALE0001682,Sale
SALE0001683,Sale
SALE0001684,Sale
SALE0001685,Sale
SALE0001686,Sale
SALE0001687,Sale
SALE0001688,Sale
SALE0001689,Sale
SALE0001690,Sale
SALE0001691,Sale
SALE0001692,Sale
SALE0001693,Sale
SALE0001694,Sale
SALE0001695,Sale
SALE0001696,Sale
SALE0001697,Sale
SALE0001698,Sale
SALE0001699,Sale
SALE0001700,Sale
SALE0001701,Sale
SALE0001702,Sale
SALE0001703,Sale
SALE0001704,Sale
SALE0001705,Sale
SALE0001706,Sale
SALE0001707,Sale
SALE0001708,Sale
SALE0001709,Sale
SALE0001710,Sale
SALE0001711,Sale
SALE0001712,Sale
SALE0001713,Sale
SALE0001714,Sale
SALE0001715,Sale
SALE0001716,Sale
SALE0001717,Sale
SALE0001718,Sale
SALE0001719,Sale
SALE0001720,Sale
SALE0001721,Sale
SALE0001722,Sale
SALE0001723,Sale
SALE0001724,Sale
SALE0001725,Sale
SALE0001726,Sale
SALE0001727,Sale
SALE0001728,Sale
SALE0001729,Sale
SALE0001730,Sale
SALE0001731,Sale
SALE0001732,Sale
SALE0001733,Sale
SALE0001734,Sale
SALE0001735,Sale
SALE0001736,Sale
SALE0001737,Sale
SALE0001738,Sale
SALE0001739,Sale
SALE0001740,Sale
SALE0001741,Sale
SALE0001742,Sale
SALE0001743,Sale
SALE0001744,Sale
SALE0001745,Sale
SALE0001746,Sale
SALE0001747,Sale
SALE0001748,Sale
SALE0001749,Sale
SALE0001750,Sale
SALE0001751,Sale
SALE0001752,Sale
SALE0001753,Sale
SALE0001754,Sale
SALE0001755,Sale
SALE0001756,Sale
SALE0001757,Sale
SALE0001758,Sale
SALE0001759,Sale
SALE0001760,Sale
SALE0001761,Sale
SALE0001762,Sale
SALE0001763,Sale
SALE0001764,Sale
SALE0001765,Sale
SALE0001766,Sale
SALE0001767,Sale
SALE0001768,Sale
SALE0001769,Sale
SALE0001770,Sale
SALE0001771,Sale
SALE0001772,Sale
SALE0001773,Sale
SALE0001774,Sale
SALE0001775,Sale
SALE0001776,Sale
SALE0001777,Sale
SALE0001778,Sale
SALE0001779,Sale
SALE0001780,Sale
SALE0001781,Sale
SALE0001782,Sale
SALE0001783,Sale
SALE0001784,Sale
SALE0001785,Sale
SALE0001786,Sale
SALE0001787,Sale
SALE0001788,Sale
SALE0001789,Sale
SALE0001790,Sale
SALE0001791,Sale
SALE0001792,Sale
SALE0001793,Sale
SALE0001794,Sale
SALE0001795,Sale
SALE0001796,Sale
SALE0001797,Sale
SALE0001798,Sale
SALE0001799,Sale
SALE0001800,Sale
SALE0001801,Sale
SALE0001802,Sale
SALE0001803,Sale
SALE0001804,Sale
SALE0001805,Sale
SALE0001806,Sale
SALE0001807,Sale
SALE0001808,Sale
SALE0001809,Sale
SALE0001810,Sale
SALE0001811,Sale
SALE0001812,Sale
SALE0001813,Sale
SALE0001814,Sale
SALE0001815,Sale
SALE0001816,Sale
SALE0001817,Sale
SALE0001818,Sale
SALE0001819,Sale
SALE0001820,Sale
SALE0001821,Sale
SALE0001822,Sale
SALE0001823,Sale
SALE0001824,Sale
SALE0001825,Sale
SALE0001826,Sale
SALE0001827,Sale
SALE0001828,Sale
SALE0001829,Sale
SALE0001830,Sale
SALE0001831,Sale
SALE0001832,Sale
SALE0001833,Sale
SALE0001834,Sale
SALE0001835,Sale
SALE0001836,Sale
SALE0001837,Sale
SALE0001838,Sale
SALE0001839,Sale
SALE0001840,Sale
SALE0001841,Sale
SALE0001842,Sale
SALE0001843,Sale
SALE0001844,Sale
SALE0001845,Sale
SALE0001846,Sale
SALE0001847,Sale
SALE0001848,Sale
SALE0001849,Sale
SALE0001850,Sale
SALE0001851,Sale
SALE0001852,Sale
SALE0001853,Sale
SALE0001854,Sale
SALE0001855,Sale
SALE0001856,Sale
SALE0001857,Sale
SALE0001858,Sale
SALE0001859,Sale
SALE0001860,Sale
SALE0001861,Sale
SALE0001862,Sale
SALE0001863,Sale
SALE0001864,Sale
SALE0001865,Sale
SALE0001866,Sale
SALE0001867,Sale
SALE0001868,Sale
SALE0001869,Sale
SALE0001870,Sale
SALE0001871,Sale
SALE0001872,Sale
SALE0001873,Sale
SALE0001874,Sale
SALE0001875,Sale
SALE0001876,Sale
SALE0001877,Sale
SALE0001878,Sale
SALE0001879,Sale
SALE0001880,Sale
SALE0001881,Sale
SALE0001882,Sale
SALE0001883,Sale
SALE0001884,Sale
SALE0001885,Sale
SALE0001886,Sale
SALE0001887,Sale
SALE0001888,Sale
SALE0001889,Sale
SALE0001890,Sale
SALE0001891,Sale
SALE0001892,Sale
SALE0001893,Sale
SALE0001894,Sale
SALE0001895,Sale
SALE0001896,Sale
SALE0001897,Sale
SALE0001898,Sale
SALE0001899,Sale
SALE0001900,Sale
SALE0001901,Sale
SALE0001902,Sale
SALE0001903,Sale
SALE0001904,Sale
SALE0001905,Sale
SALE0001906,Sale
SALE0001907,Sale
SALE0001908,Sale
SALE0001909,Sale
SALE0001910,Sale
SALE0001911,Sale
SALE0001912,Sale
SALE0001913,Sale
SALE0001914,Sale
SALE0001915,Sale
SALE0001916,Sale
SALE0001917,Sale
SALE0001918,Sale
SALE0001919,Sale
SALE0001920,Sale
SALE0001921,Sale
SALE0001922,Sale
SALE0001923,Sale
SALE0001924,Sale
SALE0001925,Sale
SALE0001926,Sale
SALE0001927,Sale
SALE0001928,Sale
SALE0001929,Sale
SALE0001930,Sale
SALE0001931,Sale
SALE0001932,Sale
SALE0001933,Sale
SALE0001934,Sale
SALE0001935,Sale
SALE0001936,Sale
SALE0001937,Sale
SALE0001938,Sale
SALE0001939,Sale
SALE0001940,Sale
SALE0001941,Sale
SALE0001942,Sale
SALE0001943,Sale
SALE0001944,Sale
SALE0001945,Sale
SALE0001946,Sale
SALE0001947,Sale
SALE0001948,Sale
SALE0001949,Sale
SALE0001950,Sale
SALE0001951,Sale
SALE0001952,Sale
SALE0001953,Sale
SALE0001954,Sale
SALE0001955,Sale
SALE0001956,Sale
SALE0001957,Sale
SALE0001958,Sale
SALE0001959,Sale
SALE0001960,Sale
SALE0001961,Sale
SALE0001962,Sale
SALE0001963,Sale
SALE0001964,Sale
SALE0001965,Sale
SALE0001966,Sale
SALE0001967,Sale
SALE0001968,Sale
SALE0001969,Sale
SALE0001970,Sale
SALE0001971,Sale
SALE0001972,Sale
SALE0001973,Sale
SALE0001974,Sale
SALE0001975,Sale
SALE0001976,Sale
SALE0001977,Sale
SALE0001978,Sale
SALE0001979,Sale
SALE0001980,Sale
SALE0001981,Sale
SALE0001982,Sale
SALE0001983,Sale
SALE0001984,Sale
SALE0001985,Sale
SALE0001986,Sale
SALE0001987,Sale
SALE0001988,Sale
SALE0001989,Sale
SALE0001990,Sale
SALE0001991,Sale
SALE0001992,Sale
SALE0001993,Sale
SALE0001994,Sale
SALE0001995,Sale
SALE0001996,Sale
SALE0001997,Sale
SALE0001998,Sale
SALE0001999,Sale
SALE0002000,Sale
SALE0002001,Sale
SALE0002002,Sale
SALE0002003,Sale
SALE0002004,Sale
SALE0002005,Sale
SALE0002006,Sale
SALE0002007,Sale
SALE0002008,Sale
SALE0002009,Sale
SALE0002010,Sale
SALE0002011,Sale
SALE0002012,Sale
SALE0002013,Sale
SALE0002014,Sale
SALE0002015,Sale
SALE0002016,Sale
SALE0002017,Sale
SALE0002018,Sale
SALE0002019,Sale
SALE0002020,Sale
SALE0002021,Sale
SALE0002022,Sale
SALE0002023,Sale
SALE0002024,Sale
SALE0002025,Sale
SALE0002026,Sale
SALE0002027,Sale
SALE0002028,Sale
SALE0002029,Sale
SALE0002030,Sale
SALE0002031,Sale
SALE0002032,Sale
SALE0002033,Sale
SALE0002034,Sale
SALE0002035,Sale
SALE0002036,Sale
SALE0002037,Sale
SALE0002038,Sale
SALE0002039,Sale
SALE0002040,Sale
SALE0002041,Sale
SALE0002042,Sale
SALE0002043,Sale
SALE0002044,Sale
SALE0002045,Sale
SALE0002046,Sale
SALE0002047,Sale
SALE0002048,Sale
SALE0002049,Sale
SALE0002050,Sale
SALE0002051,Sale
SALE0002052,Sale
SALE0002053,Sale
SALE0002054,Sale
SALE0002055,Sale
SALE0002056,Sale
SALE0002057,Sale
SALE0002058,Sale
SALE0002059,Sale
SALE0002060,Sale
SALE0002061,Sale
SALE0002062,Sale
SALE0002063,Sale
SALE0002064,Sale
SALE0002065,Sale
SALE0002066,Sale
SALE0002067,Sale
SALE0002068,Sale
SALE0002069,Sale
SALE0002070,Sale
SALE0002071,Sale
SALE0002072,Sale
SALE0002073,Sale
SALE0002074,Sale
SALE0002075,Sale
SALE0002076,Sale
SALE0002077,Sale
SALE0002078,Sale
SALE0002079,Sale
SALE0002080,Sale
SALE0002081,Sale
SALE0002082,Sale
SALE0002083,Sale
SALE0002084,Sale
SALE0002085,Sale
SALE0002086,Sale
SALE0002087,Sale
SALE0002088,Sale
SALE0002089,Sale
SALE0002090,Sale
SALE0002091,Sale
SALE0002092,Sale
SALE0002093,Sale
SALE0002094,Sale
SALE0002095,Sale
SALE0002096,Sale
SALE0002097,Sale
SALE0002098,Sale
SALE0002099,Sale
SALE0002100,Sale
SALE0002101,Sale
SALE0002102,Sale
SALE0002103,Sale
SALE0002104,Sale
SALE0002105,Sale
SALE0002106,Sale
SALE0002107,Sale
SALE0002108,Sale
SALE0002109,Sale
SALE0002110,Sale
SALE0002111,Sale
SALE0002112,Sale
SALE0002113,Sale
SALE0002114,Sale
SALE0002115,Sale
SALE0002116,Sale
SALE0002117,Sale
SALE0002118,Sale
SALE0002119,Sale
SALE0002120,Sale
SALE0002121,Sale
SALE0002122,Sale
SALE0002123,Sale
SALE0002124,Sale
SALE0002125,Sale
SALE0002126,Sale
SALE0002127,Sale
SALE0002128,Sale
SALE0002129,Sale
SALE0002130,Sale
SALE0002131,Sale
SALE0002132,Sale
SALE0002133,Sale
SALE0002134,Sale
SALE0002135,Sale
SALE0002136,Sale
SALE0002137,Sale
SALE0002138,Sale
SALE0002139,Sale
SALE0002140,Sale
SALE0002141,Sale
SALE0002142,Sale
SALE0002143,Sale
SALE0002144,Sale
SALE0002145,Sale
SALE0002146,Sale
SALE0002147,Sale
SALE0002148,Sale
SALE0002149,Sale
SALE0002150,Sale
SALE0002151,Sale
SALE0002152,Sale
SALE0002153,Sale
SALE0002154,Sale
SALE0002155,Sale
SALE0002156,Sale
SALE0002157,Sale
SALE0002158,Sale
SALE0002159,Sale
SALE0002160,Sale
